id_reg,fecha,id_insumo,id_lote,unidad,id_almacen,id_ubicacion,stock_utilizable,stock_vencido,stock_total,stock_minimo,Alerta_stock_mínimo,Capacidad_total_kg,Capacidad_usada_%,fecha_vencimiento,capacidad_kg,espacio_usado_kg
3025,2023-08-05,110,COMPRA-20230729-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-20,,
3026,2023-08-05,101,COMPRA-20230730-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-15,,
3027,2023-08-05,120,COMPRA-20230731-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-14,,
3028,2023-08-05,108,COMPRA-20230801-108,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-07,,
3029,2023-08-05,111,COMPRA-20230801-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-11-13,,
3030,2023-08-05,113,COMPRA-20230801-113,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-21,,
3031,2023-08-05,114,COMPRA-20230801-114,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-01,,
3032,2023-08-05,105,COMPRA-20230802-105,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-10-22,,
3033,2023-08-05,111,COMPRA-20230802-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-02-10,,
3034,2023-08-05,110,COMPRA-20230803-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-06-06,,
3035,2023-08-06,116,COMPRA-20230729-116,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-20,,
3036,2023-08-06,105,COMPRA-20230729-105,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-12,,
3037,2023-08-06,110,COMPRA-20230730-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-15,,
3038,2023-08-06,119,COMPRA-20230731-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-08-01,,
3039,2023-08-06,120,COMPRA-20230801-120,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-22,,
3040,2023-08-06,103,COMPRA-20230802-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-04,,
3041,2023-08-06,114,COMPRA-20230802-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-09-15,,
3042,2023-08-06,120,COMPRA-20230802-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-06-19,,
3043,2023-08-06,120,COMPRA-20230803-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-15,,
3044,2023-08-06,115,COMPRA-20230803-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-05-03,,
3045,2023-08-07,110,COMPRA-20230731-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-05-18,,
3046,2023-08-07,101,COMPRA-20230731-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-02-29,,
3047,2023-08-07,113,COMPRA-20230802-113,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-07,,
3048,2023-08-07,119,COMPRA-20230802-119,L,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-06-04,,
3049,2023-08-07,105,COMPRA-20230803-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-16,,
3050,2023-08-07,106,COMPRA-20230803-106,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-14,,
3051,2023-08-07,103,COMPRA-20230803-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-04-20,,
3052,2023-08-07,113,COMPRA-20230803-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-06-24,,
3053,2023-08-07,114,COMPRA-20230803-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-07,,
3054,2023-08-07,115,COMPRA-20230803-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-10-25,,
3055,2023-08-07,104,COMPRA-20230805-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-09-22,,
3056,2023-08-07,112,COMPRA-20230805-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-29,,
3057,2023-08-07,119,COMPRA-20230805-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-16,,
3058,2023-08-07,112,COMPRA-20230805-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-06,,
3059,2023-08-08,101,COMPRA-20230731-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-19,,
3060,2023-08-08,105,COMPRA-20230731-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-15,,
3061,2023-08-08,101,COMPRA-20230802-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-06-17,,
3062,2023-08-08,111,COMPRA-20230803-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-04-28,,
3063,2023-08-08,119,COMPRA-20230803-119,L,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-06-09,,
3064,2023-08-08,103,COMPRA-20230804-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-08,,
3065,2023-08-08,113,COMPRA-20230804-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-06-19,,
3066,2023-08-08,112,COMPRA-20230804-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-02-07,,
3067,2023-08-08,113,COMPRA-20230805-113,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-14,,
3068,2023-08-08,112,COMPRA-20230805-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-05-19,,
3069,2023-08-08,112,COMPRA-20230806-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-08,,
3070,2023-08-08,115,COMPRA-20230806-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-03-28,,
3071,2023-08-08,115,COMPRA-20230806-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-04-04,,
3072,2023-08-09,101,COMPRA-20230801-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-07-07,,
3073,2023-08-09,101,COMPRA-20230801-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-09-26,,
3074,2023-08-09,103,COMPRA-20230802-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-11,,
3075,2023-08-09,104,COMPRA-20230803-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-07-04,,
3076,2023-08-09,115,COMPRA-20230803-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-22,,
3077,2023-08-09,119,COMPRA-20230804-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-04-03,,
3078,2023-08-09,103,COMPRA-20230805-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-03-24,,
3079,2023-08-09,115,COMPRA-20230805-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-09-08,,
3080,2023-08-09,113,COMPRA-20230806-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-26,,
3081,2023-08-09,112,COMPRA-20230806-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-15,,
3082,2023-08-09,104,COMPRA-20230807-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-04-26,,
3083,2023-08-09,111,COMPRA-20230807-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-11-17,,
3084,2023-08-09,112,COMPRA-20230807-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-11,,
3085,2023-08-10,108,COMPRA-20230802-108,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-06,,
3086,2023-08-10,115,COMPRA-20230802-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-11-23,,
3087,2023-08-10,102,COMPRA-20230803-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-14,,
3088,2023-08-10,103,COMPRA-20230803-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-16,,
3089,2023-08-10,110,COMPRA-20230803-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-13,,
3090,2023-08-10,112,COMPRA-20230803-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-12,,
3091,2023-08-10,112,COMPRA-20230803-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-03-10,,
3092,2023-08-10,110,COMPRA-20230803-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-30,,
3093,2023-08-10,102,COMPRA-20230804-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-24,,
3094,2023-08-10,103,COMPRA-20230804-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-03,,
3095,2023-08-10,111,COMPRA-20230804-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-26,,
3096,2023-08-10,109,COMPRA-20230805-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-17,,
3097,2023-08-10,106,COMPRA-20230806-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-28,,
3098,2023-08-10,103,COMPRA-20230806-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-12,,
3099,2023-08-10,112,COMPRA-20230807-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-23,,
3100,2023-08-10,110,COMPRA-20230808-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-09,,
3101,2023-08-10,111,COMPRA-20230808-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-12-21,,
3102,2023-08-10,110,COMPRA-20230808-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-01,,
3103,2023-08-10,110,COMPRA-20230808-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-29,,
3104,2023-08-10,115,COMPRA-20230808-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-12-01,,
3105,2023-08-10,110,COMPRA-20230808-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-01-13,,
3106,2023-08-11,105,COMPRA-20230803-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-02,,
3107,2023-08-11,112,COMPRA-20230804-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-28,,
3108,2023-08-11,109,COMPRA-20230806-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-31,,
3109,2023-08-11,119,COMPRA-20230806-119,L,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-04-17,,
3110,2023-08-11,102,COMPRA-20230806-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-03-21,,
3111,2023-08-11,103,COMPRA-20230807-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-22,,
3112,2023-08-11,112,COMPRA-20230807-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-06-21,,
3113,2023-08-11,115,COMPRA-20230807-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-10-07,,
3114,2023-08-11,110,COMPRA-20230809-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-06-14,,
3115,2023-08-12,104,COMPRA-20230804-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-06-18,,
3116,2023-08-12,106,COMPRA-20230804-106,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-05-14,,
3117,2023-08-12,115,COMPRA-20230804-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-05-16,,
3118,2023-08-12,102,COMPRA-20230805-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-27,,
3119,2023-08-12,103,COMPRA-20230805-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-05-28,,
3120,2023-08-12,106,COMPRA-20230805-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-06,,
3121,2023-08-12,109,COMPRA-20230807-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-29,,
3122,2023-08-12,102,COMPRA-20230807-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-04,,
3123,2023-08-12,109,COMPRA-20230807-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-01,,
3124,2023-08-12,103,COMPRA-20230808-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-17,,
3125,2023-08-12,104,COMPRA-20230808-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-11-07,,
3126,2023-08-12,109,COMPRA-20230809-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-19,,
3127,2023-08-12,102,COMPRA-20230810-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-14,,
3128,2023-08-13,102,COMPRA-20230805-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-10-05,,
3129,2023-08-13,115,COMPRA-20230805-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-12-11,,
3130,2023-08-13,115,COMPRA-20230805-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-04-19,,
3131,2023-08-13,103,COMPRA-20230806-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-29,,
3132,2023-08-13,104,COMPRA-20230806-104,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-03-04,,
3133,2023-08-13,109,COMPRA-20230806-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-03-25,,
3134,2023-08-13,112,COMPRA-20230806-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-01,,
3135,2023-08-13,106,COMPRA-20230808-106,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-02,,
3136,2023-08-13,109,COMPRA-20230808-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-23,,
3137,2023-08-13,109,COMPRA-20230808-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-23,,
3138,2023-08-13,114,COMPRA-20230809-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-16,,
3139,2023-08-13,104,COMPRA-20230811-104,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-29,,
3140,2023-08-13,110,COMPRA-20230811-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-09-23,,
3141,2023-08-13,102,COMPRA-20230811-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-01,,
3142,2023-08-14,102,COMPRA-20230806-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-09,,
3143,2023-08-14,115,COMPRA-20230806-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-10-28,,
3144,2023-08-14,102,COMPRA-20230807-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-07-20,,
3145,2023-08-14,103,COMPRA-20230807-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-07,,
3146,2023-08-14,107,COMPRA-20230808-107,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-07-21,,
3147,2023-08-14,102,COMPRA-20230808-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-01-27,,
3148,2023-08-14,109,COMPRA-20230809-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-03,,
3149,2023-08-14,109,COMPRA-20230811-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-10-26,,
3150,2023-08-14,110,COMPRA-20230812-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-31,,
3151,2023-08-14,110,COMPRA-20230812-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-10-05,,
3152,2023-08-15,106,COMPRA-20230807-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-30,,
3153,2023-08-15,110,COMPRA-20230807-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-25,,
3154,2023-08-15,115,COMPRA-20230807-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-03-29,,
3155,2023-08-15,109,COMPRA-20230807-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-14,,
3156,2023-08-15,115,COMPRA-20230807-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-10-06,,
3157,2023-08-15,102,COMPRA-20230808-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-06-17,,
3158,2023-08-15,103,COMPRA-20230808-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-09,,
3159,2023-08-15,107,COMPRA-20230809-107,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-11-06,,
3160,2023-08-15,102,COMPRA-20230810-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-02-09,,
3161,2023-08-15,109,COMPRA-20230810-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-07-24,,
3162,2023-08-15,111,COMPRA-20230812-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-05-13,,
3163,2023-08-15,110,COMPRA-20230813-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-28,,
3164,2023-08-15,110,COMPRA-20230813-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-05,,
3165,2023-08-15,110,COMPRA-20230813-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-13,,
3166,2023-08-16,115,COMPRA-20230808-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-03-24,,
3167,2023-08-16,115,COMPRA-20230808-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-05-30,,
3168,2023-08-16,109,COMPRA-20230808-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-10-14,,
3169,2023-08-16,102,COMPRA-20230809-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-06-30,,
3170,2023-08-16,102,COMPRA-20230809-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-01,,
3171,2023-08-16,110,COMPRA-20230809-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-04-30,,
3172,2023-08-16,107,COMPRA-20230810-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-03-24,,
3173,2023-08-16,114,COMPRA-20230810-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-13,,
3174,2023-08-16,107,COMPRA-20230810-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-11-08,,
3175,2023-08-16,111,COMPRA-20230811-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-08-01,,
3176,2023-08-16,109,COMPRA-20230811-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-19,,
3177,2023-08-16,109,COMPRA-20230811-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-12,,
3178,2023-08-16,114,COMPRA-20230812-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-01,,
3179,2023-08-17,106,COMPRA-20230809-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-01-21,,
3180,2023-08-17,107,COMPRA-20230809-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-03-19,,
3181,2023-08-17,110,COMPRA-20230809-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-28,,
3182,2023-08-17,109,COMPRA-20230809-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-25,,
3183,2023-08-17,110,COMPRA-20230809-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-15,,
3184,2023-08-17,109,COMPRA-20230810-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-02-14,,
3185,2023-08-17,109,COMPRA-20230810-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-01-21,,
3186,2023-08-17,117,COMPRA-20230811-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-02,,
3187,2023-08-17,111,COMPRA-20230813-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-06-06,,
3188,2023-08-17,114,COMPRA-20230813-114,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-02-27,,
3189,2023-08-17,114,COMPRA-20230814-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-03-17,,
3190,2023-08-17,109,COMPRA-20230814-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-06-26,,
3191,2023-08-18,104,COMPRA-20230810-104,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-11-12,,
3192,2023-08-18,106,COMPRA-20230810-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-30,,
3193,2023-08-18,117,COMPRA-20230811-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-10-28,,
3194,2023-08-18,114,COMPRA-20230811-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-05-11,,
3195,2023-08-18,107,COMPRA-20230811-107,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2023-12-10,,
3196,2023-08-18,102,COMPRA-20230812-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-25,,
3197,2023-08-18,117,COMPRA-20230812-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-16,,
3198,2023-08-18,107,COMPRA-20230812-107,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-01-31,,
3199,2023-08-18,117,COMPRA-20230812-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-12-29,,
3200,2023-08-18,117,COMPRA-20230812-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-11-18,,
3201,2023-08-18,116,COMPRA-20230812-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-02-20,,
3202,2023-08-18,116,COMPRA-20230813-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-05-19,,
3203,2023-08-18,111,COMPRA-20230814-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-12,,
3204,2023-08-18,116,COMPRA-20230814-116,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-06,,
3205,2023-08-18,114,COMPRA-20230815-114,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-06,,
3206,2023-08-18,112,COMPRA-20230815-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-24,,
3207,2023-08-19,102,COMPRA-20230811-102,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-06-24,,
3208,2023-08-19,116,COMPRA-20230811-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-09-21,,
3209,2023-08-19,106,COMPRA-20230811-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-17,,
3210,2023-08-19,107,COMPRA-20230811-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2023-10-08,,
3211,2023-08-19,117,COMPRA-20230812-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-15,,
3212,2023-08-19,109,COMPRA-20230812-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-05-06,,
3213,2023-08-19,110,COMPRA-20230812-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-09,,
3214,2023-08-19,117,COMPRA-20230812-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-03-10,,
3215,2023-08-19,110,COMPRA-20230812-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-03-12,,
3216,2023-08-19,117,COMPRA-20230813-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-07-20,,
3217,2023-08-19,107,COMPRA-20230813-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-08-10,,
3218,2023-08-19,117,COMPRA-20230813-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-06-05,,
3219,2023-08-19,117,COMPRA-20230813-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-05,,
3220,2023-08-19,107,COMPRA-20230813-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-03-13,,
3221,2023-08-19,116,COMPRA-20230815-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-07-18,,
3222,2023-08-19,112,COMPRA-20230816-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2023-11-18,,
3223,2023-08-19,112,COMPRA-20230816-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-12-27,,
3224,2023-08-19,108,COMPRA-20230817-108,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-04-24,,
3225,2023-08-19,116,COMPRA-20230817-116,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-07-02,,
3226,2023-08-20,116,COMPRA-20230812-116,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2023-09-26,,
3227,2023-08-20,117,COMPRA-20230812-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-04-04,,
