pedido_ID,linea_ID,fecha,hora_inicio_preparacion,hora_fin_preparacion,id_plato,id_insumo,cantidad_insumo,unidad,id_lote,id_ubicacion,responsable,tiempo_total,estado_pedido,desperdicio_registrado,observaciones
PD-20210402,,2021-04-02,,,,119,0.75,L,,,Sistema,,Terminado,0.0508357349035673,
PD-20210402,,2021-04-02,,,,120,0.14,kg,,,Sistema,,Terminado,0.008603735200353645,
PD-20210402,,2021-04-02,,,,121,0.06,kg,,,Sistema,,Terminado,0.00384959742958906,
PD-20210402,,2021-04-02,,,,122,0.08,kg,,,Sistema,,Terminado,0.00561640572586922,
PD-20210403,,2021-04-03,,,,101,8.76,kg,,,Sistema,,Terminado,0.5387468069643319,
PD-20210403,,2021-04-03,,,,102,4.94,kg,,,Sistema,,Terminado,0.3186204062151674,
PD-20210403,,2021-04-03,,,,103,1.92,kg,,,Sistema,,Terminado,0.08828208459830761,
PD-20210403,,2021-04-03,,,,116,0.38,kg,,,Sistema,,Terminado,0.021544714008961966,
PD-20210403,,2021-04-03,,,,117,1.5750000000000002,L,,,Sistema,,Terminado,0.08414193124185558,
PD-20210403,,2021-04-03,,,,104,8.4,kg,,,Sistema,,Terminado,0.45373740545886093,
PD-20210403,,2021-04-03,,,,105,5.08,kg,,,Sistema,,Terminado,0.22175925948436503,
PD-20210403,,2021-04-03,,,,106,2.1,kg,,,Sistema,,Terminado,0.09742685299201936,
PD-20210403,,2021-04-03,,,,107,3.96,kg,,,Sistema,,Terminado,0.18403419950565747,
PD-20210403,,2021-04-03,,,,108,0.9,kg,,,Sistema,,Terminado,0.04943609075597932,
PD-20210403,,2021-04-03,,,,110,7.579999999999999,kg,,,Sistema,,Terminado,0.5744098364060367,
PD-20210403,,2021-04-03,,,,111,16.0,unid,,,Sistema,,Terminado,0.7718575180294034,
PD-20210403,,2021-04-03,,,,112,2.46,kg,,,Sistema,,Terminado,0.13935334275520078,
PD-20210403,,2021-04-03,,,,113,1.8,kg,,,Sistema,,Terminado,0.09443587790153793,
PD-20210403,,2021-04-03,,,,114,0.54,kg,,,Sistema,,Terminado,0.03860747955110891,
PD-20210403,,2021-04-03,,,,115,0.43,kg,,,Sistema,,Terminado,0.018062174635918037,
PD-20210403,,2021-04-03,,,,109,0.51,kg,,,Sistema,,Terminado,0.024409485268932166,
PD-20210403,,2021-04-03,,,,119,0.35000000000000003,L,,,Sistema,,Terminado,0.01694898159296712,
PD-20210403,,2021-04-03,,,,120,0.14,kg,,,Sistema,,Terminado,0.011160591681754095,
PD-20210403,,2021-04-03,,,,121,0.04,kg,,,Sistema,,Terminado,0.002513240028746086,
PD-20210403,,2021-04-03,,,,122,0.12,kg,,,Sistema,,Terminado,0.005466999669040887,
PD-20210404,,2021-04-04,,,,101,6.52,kg,,,Sistema,,Terminado,0.293296871756752,
PD-20210404,,2021-04-04,,,,102,4.54,kg,,,Sistema,,Terminado,0.3263682563588733,
PD-20210404,,2021-04-04,,,,103,1.4,kg,,,Sistema,,Terminado,0.08376214720497986,
PD-20210404,,2021-04-04,,,,116,0.29000000000000004,kg,,,Sistema,,Terminado,0.018922037587445865,
PD-20210404,,2021-04-04,,,,117,1.3050000000000002,L,,,Sistema,,Terminado,0.0694913150929822,
PD-20210404,,2021-04-04,,,,104,5.6000000000000005,kg,,,Sistema,,Terminado,0.34802769927908184,
PD-20210404,,2021-04-04,,,,105,4.12,kg,,,Sistema,,Terminado,0.2072473765599053,
PD-20210404,,2021-04-04,,,,106,1.4000000000000001,kg,,,Sistema,,Terminado,0.07325003139598116,
PD-20210404,,2021-04-04,,,,107,3.9,kg,,,Sistema,,Terminado,0.2577491193212103,
PD-20210404,,2021-04-04,,,,108,0.75,kg,,,Sistema,,Terminado,0.034510503777576904,
PD-20210404,,2021-04-04,,,,110,10.100000000000001,kg,,,Sistema,,Terminado,0.6533576311036547,
PD-20210404,,2021-04-04,,,,111,20.0,unid,,,Sistema,,Terminado,1.481787853138502,
PD-20210404,,2021-04-04,,,,112,4.34,kg,,,Sistema,,Terminado,0.19450547206498153,
PD-20210404,,2021-04-04,,,,113,1.0,kg,,,Sistema,,Terminado,0.07589845122279916,
PD-20210404,,2021-04-04,,,,114,0.3,kg,,,Sistema,,Terminado,0.01295334816358674,
PD-20210404,,2021-04-04,,,,115,0.47000000000000003,kg,,,Sistema,,Terminado,0.025359493466770414,
PD-20210404,,2021-04-04,,,,109,0.77,kg,,,Sistema,,Terminado,0.04960368690933024,
PD-20210404,,2021-04-04,,,,119,0.8500000000000001,L,,,Sistema,,Terminado,0.053020101844030255,
PD-20210404,,2021-04-04,,,,120,0.49000000000000005,kg,,,Sistema,,Terminado,0.021489265020890897,
PD-20210404,,2021-04-04,,,,121,0.1,kg,,,Sistema,,Terminado,0.007195652671143413,
PD-20210404,,2021-04-04,,,,122,0.04,kg,,,Sistema,,Terminado,0.0031570452690324047,
PD-20210405,,2021-04-05,,,,101,5.279999999999999,kg,,,Sistema,,Terminado,0.24838935441761995,
PD-20210405,,2021-04-05,,,,102,3.7199999999999998,kg,,,Sistema,,Terminado,0.26665278330509834,
PD-20210405,,2021-04-05,,,,103,0.96,kg,,,Sistema,,Terminado,0.04069561249710072,
PD-20210405,,2021-04-05,,,,116,0.24,kg,,,Sistema,,Terminado,0.018078685889306174,
PD-20210405,,2021-04-05,,,,117,1.25,L,,,Sistema,,Terminado,0.08370797110998168,
PD-20210405,,2021-04-05,,,,104,8.0,kg,,,Sistema,,Terminado,0.4384815308551776,
PD-20210405,,2021-04-05,,,,105,4.44,kg,,,Sistema,,Terminado,0.21142690785321822,
PD-20210405,,2021-04-05,,,,106,2.0,kg,,,Sistema,,Terminado,0.14532264788537638,
PD-20210405,,2021-04-05,,,,107,2.14,kg,,,Sistema,,Terminado,0.13723745711139587,
PD-20210405,,2021-04-05,,,,108,0.4,kg,,,Sistema,,Terminado,0.021766653647168024,
PD-20210405,,2021-04-05,,,,110,6.97,kg,,,Sistema,,Terminado,0.4025414279549415,
PD-20210405,,2021-04-05,,,,111,15.0,unid,,,Sistema,,Terminado,1.095925593643426,
PD-20210405,,2021-04-05,,,,112,2.2800000000000002,kg,,,Sistema,,Terminado,0.12211016003414636,
PD-20210405,,2021-04-05,,,,113,2.2,kg,,,Sistema,,Terminado,0.09588767567367373,
PD-20210405,,2021-04-05,,,,114,0.6599999999999999,kg,,,Sistema,,Terminado,0.05045784934617167,
PD-20210405,,2021-04-05,,,,115,0.51,kg,,,Sistema,,Terminado,0.028301812289023905,
PD-20210405,,2021-04-05,,,,109,0.35,kg,,,Sistema,,Terminado,0.018877425155612988,
PD-20210405,,2021-04-05,,,,119,0.35000000000000003,L,,,Sistema,,Terminado,0.016861594664263155,
PD-20210405,,2021-04-05,,,,120,0.42000000000000004,kg,,,Sistema,,Terminado,0.03187669919663621,
PD-20210405,,2021-04-05,,,,121,0.06,kg,,,Sistema,,Terminado,0.0029220128008508013,
PD-20210405,,2021-04-05,,,,122,0.06,kg,,,Sistema,,Terminado,0.003928014883203321,
PD-20210406,,2021-04-06,,,,101,7.88,kg,,,Sistema,,Terminado,0.4446209377166169,
PD-20210406,,2021-04-06,,,,102,4.62,kg,,,Sistema,,Terminado,0.3063937015090112,
PD-20210406,,2021-04-06,,,,103,1.4,kg,,,Sistema,,Terminado,0.07685465554063102,
PD-20210406,,2021-04-06,,,,116,0.32,kg,,,Sistema,,Terminado,0.021702608081247923,
PD-20210406,,2021-04-06,,,,117,1.3450000000000002,L,,,Sistema,,Terminado,0.06748106640320423,
PD-20210406,,2021-04-06,,,,104,7.2,kg,,,Sistema,,Terminado,0.29431599622139415,
PD-20210406,,2021-04-06,,,,105,4.04,kg,,,Sistema,,Terminado,0.31476246238973327,
PD-20210406,,2021-04-06,,,,106,1.8,kg,,,Sistema,,Terminado,0.07317847901088596,
PD-20210406,,2021-04-06,,,,107,3.14,kg,,,Sistema,,Terminado,0.22910687077796854,
PD-20210406,,2021-04-06,,,,108,0.65,kg,,,Sistema,,Terminado,0.03039757742638432,
PD-20210406,,2021-04-06,,,,110,7.75,kg,,,Sistema,,Terminado,0.43158827086662865,
PD-20210406,,2021-04-06,,,,111,11.0,unid,,,Sistema,,Terminado,0.8018966456626646,
PD-20210406,,2021-04-06,,,,112,3.34,kg,,,Sistema,,Terminado,0.16111253528172934,
PD-20210406,,2021-04-06,,,,113,1.6,kg,,,Sistema,,Terminado,0.11940528675360229,
PD-20210406,,2021-04-06,,,,114,0.48,kg,,,Sistema,,Terminado,0.02875697163075651,
PD-20210406,,2021-04-06,,,,115,0.42,kg,,,Sistema,,Terminado,0.022951378173650245,
PD-20210406,,2021-04-06,,,,109,0.7,kg,,,Sistema,,Terminado,0.046548256908617414,
PD-20210406,,2021-04-06,,,,119,0.7000000000000001,L,,,Sistema,,Terminado,0.03755891221546682,
PD-20210406,,2021-04-06,,,,120,0.42000000000000004,kg,,,Sistema,,Terminado,0.022634444431138802,
PD-20210406,,2021-04-06,,,,121,0.06,kg,,,Sistema,,Terminado,0.004160463338251927,
PD-20210406,,2021-04-06,,,,122,0.08,kg,,,Sistema,,Terminado,0.004191463118525145,
PD-20210407,,2021-04-07,,,,101,6.3,kg,,,Sistema,,Terminado,0.3773915973341311,
PD-20210407,,2021-04-07,,,,102,4.31,kg,,,Sistema,,Terminado,0.26319542822649344,
PD-20210407,,2021-04-07,,,,103,0.92,kg,,,Sistema,,Terminado,0.0624156198282491,
PD-20210407,,2021-04-07,,,,116,0.26,kg,,,Sistema,,Terminado,0.015696452634329307,
PD-20210407,,2021-04-07,,,,117,1.35,L,,,Sistema,,Terminado,0.07652015778433857,
PD-20210407,,2021-04-07,,,,104,6.4,kg,,,Sistema,,Terminado,0.510692913483967,
PD-20210407,,2021-04-07,,,,105,3.4200000000000004,kg,,,Sistema,,Terminado,0.15699721053023008,
PD-20210407,,2021-04-07,,,,106,1.6,kg,,,Sistema,,Terminado,0.10193459067135109,
PD-20210407,,2021-04-07,,,,107,2.46,kg,,,Sistema,,Terminado,0.185568921765845,
PD-20210407,,2021-04-07,,,,108,0.30000000000000004,kg,,,Sistema,,Terminado,0.020246580494173383,
PD-20210407,,2021-04-07,,,,110,7.869999999999999,kg,,,Sistema,,Terminado,0.5921146545529774,
PD-20210407,,2021-04-07,,,,111,13.0,unid,,,Sistema,,Terminado,0.6948940545844298,
PD-20210407,,2021-04-07,,,,112,3.2800000000000002,kg,,,Sistema,,Terminado,0.1668854784853434,
PD-20210407,,2021-04-07,,,,113,2.8000000000000003,kg,,,Sistema,,Terminado,0.20734250733303575,
PD-20210407,,2021-04-07,,,,114,0.84,kg,,,Sistema,,Terminado,0.04684224975983147,
PD-20210407,,2021-04-07,,,,115,0.61,kg,,,Sistema,,Terminado,0.0417162486825984,
PD-20210407,,2021-04-07,,,,109,0.5900000000000001,kg,,,Sistema,,Terminado,0.0270868664505731,
PD-20210407,,2021-04-07,,,,119,0.65,L,,,Sistema,,Terminado,0.045651791259793545,
PD-20210407,,2021-04-07,,,,120,0.56,kg,,,Sistema,,Terminado,0.03469721133815708,
PD-20210407,,2021-04-07,,,,121,0.14,kg,,,Sistema,,Terminado,0.007104225183498582,
PD-20210407,,2021-04-07,,,,122,0.08,kg,,,Sistema,,Terminado,0.004782412684668497,
PD-20210408,,2021-04-08,,,,101,5.5200000000000005,kg,,,Sistema,,Terminado,0.34038324384273905,
PD-20210408,,2021-04-08,,,,102,3.34,kg,,,Sistema,,Terminado,0.16303023201096348,
PD-20210408,,2021-04-08,,,,103,1.08,kg,,,Sistema,,Terminado,0.0757287823957717,
PD-20210408,,2021-04-08,,,,116,0.24,kg,,,Sistema,,Terminado,0.012513225452478731,
PD-20210408,,2021-04-08,,,,117,1.165,L,,,Sistema,,Terminado,0.059501719410069924,
PD-20210408,,2021-04-08,,,,104,6.800000000000001,kg,,,Sistema,,Terminado,0.4001713909278158,
PD-20210408,,2021-04-08,,,,105,3.8400000000000003,kg,,,Sistema,,Terminado,0.2574565906056753,
PD-20210408,,2021-04-08,,,,106,1.7000000000000002,kg,,,Sistema,,Terminado,0.13116152635958533,
PD-20210408,,2021-04-08,,,,107,3.9,kg,,,Sistema,,Terminado,0.1780517299286082,
PD-20210408,,2021-04-08,,,,108,0.75,kg,,,Sistema,,Terminado,0.04189404362255201,
PD-20210408,,2021-04-08,,,,110,8.13,kg,,,Sistema,,Terminado,0.3469850154851073,
PD-20210408,,2021-04-08,,,,111,15.0,unid,,,Sistema,,Terminado,1.0551304484830455,
PD-20210408,,2021-04-08,,,,112,2.6399999999999997,kg,,,Sistema,,Terminado,0.15288059315035168,
PD-20210408,,2021-04-08,,,,113,2.0,kg,,,Sistema,,Terminado,0.1365543308150548,
PD-20210408,,2021-04-08,,,,114,0.6,kg,,,Sistema,,Terminado,0.03173266617543089,
PD-20210408,,2021-04-08,,,,115,0.5,kg,,,Sistema,,Terminado,0.03688634482812647,
PD-20210408,,2021-04-08,,,,109,0.43,kg,,,Sistema,,Terminado,0.02639904294572997,
PD-20210408,,2021-04-08,,,,119,0.45,L,,,Sistema,,Terminado,0.03498494079282579,
PD-20210408,,2021-04-08,,,,120,0.49000000000000005,kg,,,Sistema,,Terminado,0.02114476692722307,
PD-20210408,,2021-04-08,,,,121,0.1,kg,,,Sistema,,Terminado,0.006057107298168298,
PD-20210408,,2021-04-08,,,,122,0.06,kg,,,Sistema,,Terminado,0.0042394925903944764,
PD-20210409,,2021-04-09,,,,101,5.4,kg,,,Sistema,,Terminado,0.26984401913513856,
PD-20210409,,2021-04-09,,,,102,2.3200000000000003,kg,,,Sistema,,Terminado,0.1378692364562906,
PD-20210409,,2021-04-09,,,,103,0.8,kg,,,Sistema,,Terminado,0.04934905944074717,
PD-20210409,,2021-04-09,,,,116,0.22000000000000003,kg,,,Sistema,,Terminado,0.015543335610790467,
PD-20210409,,2021-04-09,,,,117,1.23,L,,,Sistema,,Terminado,0.06854906395682227,
PD-20210409,,2021-04-09,,,,104,6.0,kg,,,Sistema,,Terminado,0.3455904903509309,
PD-20210409,,2021-04-09,,,,105,4.32,kg,,,Sistema,,Terminado,0.265241073473366,
PD-20210409,,2021-04-09,,,,106,1.5,kg,,,Sistema,,Terminado,0.08366322598449843,
PD-20210409,,2021-04-09,,,,107,2.2800000000000002,kg,,,Sistema,,Terminado,0.17460678481402545,
PD-20210409,,2021-04-09,,,,108,0.30000000000000004,kg,,,Sistema,,Terminado,0.022215023599611028,
PD-20210409,,2021-04-09,,,,110,8.48,kg,,,Sistema,,Terminado,0.49352707737041634,
PD-20210409,,2021-04-09,,,,111,16.0,unid,,,Sistema,,Terminado,0.6401247118958829,
PD-20210409,,2021-04-09,,,,112,3.3600000000000003,kg,,,Sistema,,Terminado,0.25548559619913536,
PD-20210409,,2021-04-09,,,,113,3.2,kg,,,Sistema,,Terminado,0.14391508140025155,
PD-20210409,,2021-04-09,,,,114,0.96,kg,,,Sistema,,Terminado,0.047789276743451375,
PD-20210409,,2021-04-09,,,,115,0.6799999999999999,kg,,,Sistema,,Terminado,0.03134422693473883,
PD-20210409,,2021-04-09,,,,109,0.64,kg,,,Sistema,,Terminado,0.030203278591514213,
PD-20210409,,2021-04-09,,,,119,0.6000000000000001,L,,,Sistema,,Terminado,0.04326906090935604,
PD-20210409,,2021-04-09,,,,120,0.07,kg,,,Sistema,,Terminado,0.004422604036664588,
PD-20210409,,2021-04-09,,,,121,0.12,kg,,,Sistema,,Terminado,0.009389256783001674,
PD-20210409,,2021-04-09,,,,122,0.12,kg,,,Sistema,,Terminado,0.005910976859153839,
PD-20210410,,2021-04-10,,,,101,7.36,kg,,,Sistema,,Terminado,0.5089044559330727,
PD-20210410,,2021-04-10,,,,102,6.62,kg,,,Sistema,,Terminado,0.31484063332298573,
PD-20210410,,2021-04-10,,,,103,1.6800000000000002,kg,,,Sistema,,Terminado,0.11890404294113294,
PD-20210410,,2021-04-10,,,,116,0.34,kg,,,Sistema,,Terminado,0.018326885667304484,
PD-20210410,,2021-04-10,,,,117,1.68,L,,,Sistema,,Terminado,0.10285207948154211,
PD-20210410,,2021-04-10,,,,104,8.8,kg,,,Sistema,,Terminado,0.5664247469899182,
PD-20210410,,2021-04-10,,,,105,5.5,kg,,,Sistema,,Terminado,0.3540600165353359,
PD-20210410,,2021-04-10,,,,106,2.2,kg,,,Sistema,,Terminado,0.15193406552838948,
PD-20210410,,2021-04-10,,,,107,2.9800000000000004,kg,,,Sistema,,Terminado,0.19807488944295096,
PD-20210410,,2021-04-10,,,,108,0.7000000000000001,kg,,,Sistema,,Terminado,0.02991438462069652,
PD-20210410,,2021-04-10,,,,110,8.55,kg,,,Sistema,,Terminado,0.4984126828745947,
PD-20210410,,2021-04-10,,,,111,21.0,unid,,,Sistema,,Terminado,1.3977781496447828,
PD-20210410,,2021-04-10,,,,112,3.04,kg,,,Sistema,,Terminado,0.15759274663135261,
PD-20210410,,2021-04-10,,,,113,2.6,kg,,,Sistema,,Terminado,0.13655789547050454,
PD-20210410,,2021-04-10,,,,114,0.78,kg,,,Sistema,,Terminado,0.035086507489944005,
PD-20210410,,2021-04-10,,,,115,0.76,kg,,,Sistema,,Terminado,0.0431258955736356,
PD-20210410,,2021-04-10,,,,109,0.51,kg,,,Sistema,,Terminado,0.04053134085984597,
PD-20210410,,2021-04-10,,,,119,0.45,L,,,Sistema,,Terminado,0.023135748503184672,
PD-20210410,,2021-04-10,,,,120,0.77,kg,,,Sistema,,Terminado,0.04716825629473183,
PD-20210410,,2021-04-10,,,,121,0.02,kg,,,Sistema,,Terminado,0.0013945898022232675,
PD-20210410,,2021-04-10,,,,122,0.08,kg,,,Sistema,,Terminado,0.0032431912668296663,
PD-20210411,,2021-04-11,,,,101,7.239999999999999,kg,,,Sistema,,Terminado,0.4015449334963422,
PD-20210411,,2021-04-11,,,,102,3.66,kg,,,Sistema,,Terminado,0.2736385804544878,
PD-20210411,,2021-04-11,,,,103,1.28,kg,,,Sistema,,Terminado,0.05319412013565328,
PD-20210411,,2021-04-11,,,,116,0.31,kg,,,Sistema,,Terminado,0.01420622804310958,
PD-20210411,,2021-04-11,,,,117,1.36,L,,,Sistema,,Terminado,0.07194560232357923,
PD-20210411,,2021-04-11,,,,104,8.4,kg,,,Sistema,,Terminado,0.45207515574926166,
PD-20210411,,2021-04-11,,,,105,4.86,kg,,,Sistema,,Terminado,0.3592111969566465,
PD-20210411,,2021-04-11,,,,106,2.1,kg,,,Sistema,,Terminado,0.08494089369261176,
PD-20210411,,2021-04-11,,,,107,2.5800000000000005,kg,,,Sistema,,Terminado,0.16936273533167095,
PD-20210411,,2021-04-11,,,,108,0.6000000000000001,kg,,,Sistema,,Terminado,0.027151498468285212,
PD-20210411,,2021-04-11,,,,110,7.6499999999999995,kg,,,Sistema,,Terminado,0.557903989117581,
PD-20210411,,2021-04-11,,,,111,11.0,unid,,,Sistema,,Terminado,0.7825722370214814,
PD-20210411,,2021-04-11,,,,112,3.3599999999999994,kg,,,Sistema,,Terminado,0.20158938608406532,
PD-20210411,,2021-04-11,,,,113,3.8000000000000003,kg,,,Sistema,,Terminado,0.18432845827788105,
PD-20210411,,2021-04-11,,,,114,1.14,kg,,,Sistema,,Terminado,0.07453298982802935,
PD-20210411,,2021-04-11,,,,115,0.7199999999999999,kg,,,Sistema,,Terminado,0.03330023954854019,
PD-20210411,,2021-04-11,,,,109,0.69,kg,,,Sistema,,Terminado,0.032844656675557235,
PD-20210411,,2021-04-11,,,,119,0.75,L,,,Sistema,,Terminado,0.048800697066760726,
PD-20210411,,2021-04-11,,,,120,0.21000000000000002,kg,,,Sistema,,Terminado,0.016726318947144447,
PD-20210411,,2021-04-11,,,,121,0.02,kg,,,Sistema,,Terminado,0.0015128486698020372,
PD-20210412,,2021-04-12,,,,101,5.5200000000000005,kg,,,Sistema,,Terminado,0.4216298622991954,
PD-20210412,,2021-04-12,,,,102,2.7600000000000002,kg,,,Sistema,,Terminado,0.13625394626396944,
PD-20210412,,2021-04-12,,,,103,1.04,kg,,,Sistema,,Terminado,0.04565708119634726,
PD-20210412,,2021-04-12,,,,116,0.25,kg,,,Sistema,,Terminado,0.016340900343618302,
PD-20210412,,2021-04-12,,,,117,1.2200000000000002,L,,,Sistema,,Terminado,0.05347746212791496,
PD-20210412,,2021-04-12,,,,104,7.6000000000000005,kg,,,Sistema,,Terminado,0.4174371552336999,
PD-20210412,,2021-04-12,,,,105,4.680000000000001,kg,,,Sistema,,Terminado,0.2664936865808981,
PD-20210412,,2021-04-12,,,,106,1.9000000000000001,kg,,,Sistema,,Terminado,0.11761289309574173,
PD-20210412,,2021-04-12,,,,107,2.7600000000000002,kg,,,Sistema,,Terminado,0.2198792138505751,
PD-20210412,,2021-04-12,,,,108,0.6000000000000001,kg,,,Sistema,,Terminado,0.029303561359996344,
PD-20210412,,2021-04-12,,,,110,8.21,kg,,,Sistema,,Terminado,0.45179839470167,
PD-20210412,,2021-04-12,,,,111,19.0,unid,,,Sistema,,Terminado,0.8605024945521,
PD-20210412,,2021-04-12,,,,112,2.4,kg,,,Sistema,,Terminado,0.15433089849919054,
PD-20210412,,2021-04-12,,,,113,2.6,kg,,,Sistema,,Terminado,0.17967801096001468,
PD-20210412,,2021-04-12,,,,114,0.78,kg,,,Sistema,,Terminado,0.046240796884959426,
PD-20210412,,2021-04-12,,,,115,0.5700000000000001,kg,,,Sistema,,Terminado,0.028404952917011346,
PD-20210412,,2021-04-12,,,,109,0.39,kg,,,Sistema,,Terminado,0.02528585699923527,
PD-20210412,,2021-04-12,,,,119,0.35000000000000003,L,,,Sistema,,Terminado,0.021548208127163897,
PD-20210412,,2021-04-12,,,,120,0.21000000000000002,kg,,,Sistema,,Terminado,0.00983796007659123,
PD-20210412,,2021-04-12,,,,121,0.04,kg,,,Sistema,,Terminado,0.0022490910408034083,
PD-20210413,,2021-04-13,,,,101,4.76,kg,,,Sistema,,Terminado,0.33022419808729225,
PD-20210413,,2021-04-13,,,,102,3.28,kg,,,Sistema,,Terminado,0.2478075457459867,
PD-20210413,,2021-04-13,,,,103,1.32,kg,,,Sistema,,Terminado,0.09163357662775616,
PD-20210413,,2021-04-13,,,,116,0.19,kg,,,Sistema,,Terminado,0.014465854098955575,
PD-20210413,,2021-04-13,,,,117,1.21,L,,,Sistema,,Terminado,0.05104037076016819,
PD-20210413,,2021-04-13,,,,104,6.4,kg,,,Sistema,,Terminado,0.3727529495723307,
PD-20210413,,2021-04-13,,,,105,3.4200000000000004,kg,,,Sistema,,Terminado,0.2389756922610829,
PD-20210413,,2021-04-13,,,,106,1.6,kg,,,Sistema,,Terminado,0.10133093098304087,
PD-20210413,,2021-04-13,,,,107,4.48,kg,,,Sistema,,Terminado,0.210589776615821,
PD-20210413,,2021-04-13,,,,108,0.8500000000000001,kg,,,Sistema,,Terminado,0.04557673094197017,
PD-20210413,,2021-04-13,,,,110,6.719999999999999,kg,,,Sistema,,Terminado,0.3542177520071746,
PD-20210413,,2021-04-13,,,,111,12.0,unid,,,Sistema,,Terminado,0.6054465183284814,
PD-20210413,,2021-04-13,,,,112,3.4400000000000004,kg,,,Sistema,,Terminado,0.18481545216352174,
PD-20210413,,2021-04-13,,,,113,2.2,kg,,,Sistema,,Terminado,0.13330708938457866,
PD-20210413,,2021-04-13,,,,114,0.6599999999999999,kg,,,Sistema,,Terminado,0.048968542254278484,
PD-20210413,,2021-04-13,,,,115,0.43999999999999995,kg,,,Sistema,,Terminado,0.03065977485813011,
PD-20210413,,2021-04-13,,,,109,0.6,kg,,,Sistema,,Terminado,0.04404599289638961,
PD-20210413,,2021-04-13,,,,119,0.7000000000000001,L,,,Sistema,,Terminado,0.05274090484776643,
PD-20210413,,2021-04-13,,,,120,0.28,kg,,,Sistema,,Terminado,0.015860885108293202,
PD-20210413,,2021-04-13,,,,121,0.12,kg,,,Sistema,,Terminado,0.006460926163328387,
PD-20210413,,2021-04-13,,,,122,0.1,kg,,,Sistema,,Terminado,0.0042304935267366475,
PD-20210414,,2021-04-14,,,,101,5.28,kg,,,Sistema,,Terminado,0.3677278208462434,
PD-20210414,,2021-04-14,,,,102,3.34,kg,,,Sistema,,Terminado,0.18411526947660245,
PD-20210414,,2021-04-14,,,,103,0.9199999999999999,kg,,,Sistema,,Terminado,0.07171513250157005,
PD-20210414,,2021-04-14,,,,116,0.18,kg,,,Sistema,,Terminado,0.010221134550725729,
PD-20210414,,2021-04-14,,,,117,1.28,L,,,Sistema,,Terminado,0.09301034758936147,
PD-20210414,,2021-04-14,,,,104,7.2,kg,,,Sistema,,Terminado,0.3694045916631389,
PD-20210414,,2021-04-14,,,,105,4.04,kg,,,Sistema,,Terminado,0.20993273670660564,
PD-20210414,,2021-04-14,,,,106,1.8,kg,,,Sistema,,Terminado,0.11487739751124726,
PD-20210414,,2021-04-14,,,,107,2.3800000000000003,kg,,,Sistema,,Terminado,0.19020794672895153,
PD-20210414,,2021-04-14,,,,108,0.55,kg,,,Sistema,,Terminado,0.033386593195542325,
PD-20210414,,2021-04-14,,,,110,9.2,kg,,,Sistema,,Terminado,0.7125615781927309,
PD-20210414,,2021-04-14,,,,111,20.0,unid,,,Sistema,,Terminado,1.4289998625989822,
PD-20210414,,2021-04-14,,,,112,4.12,kg,,,Sistema,,Terminado,0.2959584389764083,
PD-20210414,,2021-04-14,,,,113,2.2,kg,,,Sistema,,Terminado,0.12636447904333126,
PD-20210414,,2021-04-14,,,,114,0.6599999999999999,kg,,,Sistema,,Terminado,0.036604715404561936,
PD-20210414,,2021-04-14,,,,115,0.53,kg,,,Sistema,,Terminado,0.025268742331525287,
PD-20210414,,2021-04-14,,,,109,0.76,kg,,,Sistema,,Terminado,0.05970381451630307,
PD-20210414,,2021-04-14,,,,119,0.8,L,,,Sistema,,Terminado,0.06270059559820225,
PD-20210414,,2021-04-14,,,,120,0.49000000000000005,kg,,,Sistema,,Terminado,0.03424252759247959,
PD-20210414,,2021-04-14,,,,121,0.02,kg,,,Sistema,,Terminado,0.0010370019598821357,
PD-20210414,,2021-04-14,,,,122,0.02,kg,,,Sistema,,Terminado,0.0009961436322738256,
PD-20210415,,2021-04-15,,,,101,8.100000000000001,kg,,,Sistema,,Terminado,0.34555987209504957,
PD-20210415,,2021-04-15,,,,102,3.87,kg,,,Sistema,,Terminado,0.28538375242347463,
PD-20210415,,2021-04-15,,,,103,1.08,kg,,,Sistema,,Terminado,0.05855578562084291,
PD-20210415,,2021-04-15,,,,116,0.31000000000000005,kg,,,Sistema,,Terminado,0.017593984524617537,
PD-20210415,,2021-04-15,,,,117,1.2100000000000002,L,,,Sistema,,Terminado,0.08866771819944373,
PD-20210415,,2021-04-15,,,,104,4.4,kg,,,Sistema,,Terminado,0.19194613081694303,
PD-20210415,,2021-04-15,,,,105,3.08,kg,,,Sistema,,Terminado,0.1668337043936957,
PD-20210415,,2021-04-15,,,,106,1.1,kg,,,Sistema,,Terminado,0.08588906819546123,
PD-20210415,,2021-04-15,,,,107,2.36,kg,,,Sistema,,Terminado,0.1603918221656066,
PD-20210415,,2021-04-15,,,,108,0.5,kg,,,Sistema,,Terminado,0.035098783296117805,
PD-20210415,,2021-04-15,,,,110,8.18,kg,,,Sistema,,Terminado,0.5750557344726318,
PD-20210415,,2021-04-15,,,,111,16.0,unid,,,Sistema,,Terminado,0.6787648532249245,
PD-20210415,,2021-04-15,,,,112,2.26,kg,,,Sistema,,Terminado,0.10876996643074296,
PD-20210415,,2021-04-15,,,,113,2.0,kg,,,Sistema,,Terminado,0.11930106048649694,
PD-20210415,,2021-04-15,,,,114,0.6,kg,,,Sistema,,Terminado,0.032835605579409004,
PD-20210415,,2021-04-15,,,,115,0.54,kg,,,Sistema,,Terminado,0.030475705531669638,
PD-20210415,,2021-04-15,,,,109,0.57,kg,,,Sistema,,Terminado,0.040617000232665325,
