fecha,plato,cantidad,monto_total,anio,mes,dia,dow,fin_de_semana,feriado,evento_Ano_Nuevo,evento_Dia_del_Amor_y_la_Amistad,evento_Jueves_Santo,evento_Viernes_Santo,evento_Dia_del_Trabajador,evento_Dia_de_la_Madre,evento_Batalla_de_Arica_/_Dia_de_la_Bandera,evento_Dia_del_Padre,evento_San_Pedro_y_San_Pablo,evento_Independencia_del_Peru,evento_Fiestas_Patrias,evento_Santa_Rosa_de_Lima,evento_Combate_de_Angamos,evento_Todos_los_Santos,evento_Inmaculada_Concepcion,evento_Navidad,evento_Fin_de_Ano,clima_Lluvioso,clima_Nublado,clima_Soleado,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,dow_sin,dow_cos,mes_sin,mes_cos
2022-03-20,Ceviche Clásico,61,1708.0,2022,3,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,58.0,74.0,65.0,50.0,39.285714285714285,19.258887867806965,41.71428571428572,14.85016742422358,39.0,13.16561177208767,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2022-03-21,Ceviche Clásico,29,812.0,2022,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,61.0,26.0,40.0,31.0,37.42857142857143,15.64030203094069,41.42857142857143,14.399328433668634,39.392857142857146,13.660809817420231,0.0,1.0,0.8660254037844386,0.5000000000000001
2022-03-22,Ceviche Clásico,21,588.0,2022,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,29.0,34.0,36.0,43.0,37.85714285714285,15.31261540286931,40.642857142857146,14.778399740875113,39.32142857142857,13.711453907371324,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2022-03-23,Ceviche Clásico,28,784.0,2022,3,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,21.0,22.0,44.0,25.0,36.0,16.593171286204836,39.57142857142857,15.6584422337221,38.535714285714285,14.117187168305648,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
2022-03-24,Ceviche Clásico,30,840.0,2022,3,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,28.0,28.0,43.0,19.0,36.85714285714285,15.88949937777116,38.42857142857143,15.89249598305525,38.642857142857146,14.021714075264326,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001
2022-03-25,Ceviche Clásico,30,840.0,2022,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,30.0,33.0,38.0,37.0,37.142857142857146,15.720777879699748,37.5,15.98436736314574,39.035714285714285,13.598698583857328,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2022-03-26,Ceviche Clásico,62,1736.0,2022,3,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,30.0,58.0,43.0,41.0,36.71428571428572,15.892495983055277,36.92857142857143,16.107639304256928,38.785714285714285,13.701465568695884,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2022-03-27,Ceviche Clásico,28,784.0,2022,3,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,62.0,61.0,74.0,19.0,37.285714285714285,16.82967899985306,38.285714285714285,17.406579531573964,39.535714285714285,14.384874110488534,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2022-03-28,Ceviche Clásico,42,1176.0,2022,3,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,28.0,29.0,26.0,24.0,32.57142857142857,13.339879345495556,35.0,14.191004734852784,39.85714285714285,14.004534413074367,0.0,1.0,0.8660254037844386,0.5000000000000001
2022-03-29,Ceviche Clásico,42,1176.0,2022,3,29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,42.0,21.0,34.0,40.0,34.42857142857143,13.66085823142332,36.142857142857146,14.054055767517156,40.5,13.658534165698592,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2022-03-30,Ceviche Clásico,27,756.0,2022,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,42.0,28.0,22.0,36.0,37.42857142857143,12.47473637473143,36.71428571428572,14.12269625286008,40.57142857142857,13.661051885720177,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
2022-03-31,Ceviche Clásico,58,1624.0,2022,3,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,27.0,30.0,28.0,44.0,37.285714285714285,12.605743211122528,37.07142857142857,13.781058827883331,40.25,13.876772492723765,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001
2022-04-01,Ceviche Clásico,34,952.0,2022,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,58.0,30.0,33.0,46.0,41.285714285714285,14.244464254746935,39.21428571428572,14.571724840771717,40.75,14.2637198410409,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-04-02,Ceviche Clásico,24,672.0,2022,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,34.0,62.0,58.0,53.0,41.85714285714285,13.789229751616244,39.285714285714285,14.54133932794872,40.32142857142857,14.280402451608088,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-04-03,Ceviche Clásico,37,1036.0,2022,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,24.0,28.0,61.0,65.0,36.42857142857143,11.886366740333813,36.85714285714285,14.004708784257772,39.285714285714285,14.378113879440471,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2022-04-04,Ceviche Clásico,35,980.0,2022,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,37.0,42.0,29.0,40.0,37.71428571428572,11.294752258081122,35.142857142857146,12.170943600718346,38.285714285714285,13.468363872305552,0.0,1.0,1.0,6.123233995736766e-17
2022-04-05,Ceviche Clásico,38,1064.0,2022,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,35.0,42.0,21.0,36.0,36.71428571428572,11.161157134071187,35.57142857142857,12.042963382530305,38.10714285714285,13.477936114433913,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-04-06,Ceviche Clásico,34,952.0,2022,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,38.0,27.0,28.0,44.0,36.142857142857146,10.94575368850968,36.785714285714285,11.294509022792123,38.17857142857143,13.471653563518094,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
2022-04-07,Ceviche Clásico,48,1344.0,2022,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,34.0,58.0,30.0,43.0,37.142857142857146,10.270160197201903,37.21428571428572,11.046604570069086,37.82142857142857,13.44413288370466,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-08,Ceviche Clásico,37,1036.0,2022,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,48.0,34.0,30.0,38.0,35.714285714285715,7.087883692477926,38.5,11.188936843699954,38.0,13.548267621934386,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-04-09,Ceviche Clásico,37,1036.0,2022,4,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,37.0,24.0,62.0,43.0,36.142857142857146,7.05758625944616,39.0,10.933364602832018,37.96428571428572,13.549585596661982,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-04-10,Ceviche Clásico,39,1092.0,2022,4,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,37.0,37.0,28.0,74.0,38.0,4.618802153517021,37.21428571428572,8.701711338568918,37.75,13.514395616855712,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2022-04-11,Ceviche Clásico,13,364.0,2022,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,39.0,35.0,42.0,26.0,38.285714285714285,4.608480795022963,38.0,8.292721553822329,36.5,11.506841765115542,0.0,1.0,1.0,6.123233995736766e-17
2022-04-12,Ceviche Clásico,21,588.0,2022,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,13.0,38.0,42.0,34.0,35.142857142857146,10.699354675689069,35.92857142857143,10.535392991934575,36.035714285714285,12.188282602739106,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-04-13,Ceviche Clásico,21,588.0,2022,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,21.0,34.0,27.0,22.0,32.714285714285715,11.814035236591549,34.42857142857143,11.085085515192008,35.57142857142857,12.512004817384964,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
2022-04-14,Ceviche Clásico,27,756.0,2022,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,21.0,48.0,58.0,28.0,30.857142857142858,12.575486358103792,34.0,11.50250808770379,35.535714285714285,12.55353614888131,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-15,Ceviche Clásico,32,896.0,2022,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,27.0,37.0,34.0,33.0,27.857142857142858,10.056980518170128,31.785714285714285,9.299946827214113,35.5,12.577169203965775,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-04-16,Ceviche Clásico,55,1540.0,2022,4,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,32.0,37.0,24.0,58.0,27.142857142857142,9.459185508075551,31.642857142857142,9.27865327477029,35.464285714285715,12.585947904551512,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-04-17,Ceviche Clásico,57,1596.0,2022,4,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,55.0,39.0,37.0,61.0,29.714285714285715,13.960829556468305,33.857142857142854,10.875923606099532,35.357142857142854,12.398369921871854,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2022-04-18,Ceviche Clásico,32,896.0,2022,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,57.0,13.0,35.0,29.0,32.285714285714285,17.230924580670646,35.285714285714285,12.511093978044896,35.214285714285715,12.11169359309926,0.0,1.0,1.0,6.123233995736766e-17
2022-04-19,Ceviche Clásico,45,1260.0,2022,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,32.0,21.0,38.0,21.0,35.0,15.044378795195644,35.07142857142857,12.542017293968163,35.32142857142857,12.067874621638968,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-04-20,Ceviche Clásico,25,700.0,2022,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,45.0,21.0,34.0,28.0,38.42857142857143,14.02209141387432,35.57142857142857,12.804532164668988,36.17857142857143,11.863587526322254,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
2022-04-21,Ceviche Clásico,24,672.0,2022,4,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,25.0,27.0,48.0,30.0,39.0,13.25393023471405,34.92857142857143,13.111734531235031,36.07142857142857,11.953392735269675,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-22,Ceviche Clásico,24,672.0,2022,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,24.0,32.0,37.0,30.0,38.57142857142857,13.745995087747604,33.214285714285715,12.83731682621809,35.857142857142854,12.118899490784006,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-04-23,Ceviche Clásico,67,1876.0,2022,4,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,24.0,55.0,37.0,62.0,37.42857142857143,14.68397247406326,32.285714285714285,13.011406660953387,35.642857142857146,12.278298487844872,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-04-24,Ceviche Clásico,49,1372.0,2022,4,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,67.0,57.0,39.0,28.0,39.142857142857146,17.50646139218863,34.42857142857143,15.97938232037328,35.82142857142857,12.704777670678682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2022-04-25,Ceviche Clásico,39,1092.0,2022,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,49.0,32.0,13.0,42.0,38.0,16.370705543744904,35.142857142857146,16.416957194208745,36.57142857142857,12.845026624912425,0.0,1.0,1.0,6.123233995736766e-17
2022-04-26,Ceviche Clásico,35,980.0,2022,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,39.0,45.0,21.0,42.0,39.0,16.155494421403528,37.0,15.140368860459375,36.46428571428572,12.810534273003151,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-04-27,Ceviche Clásico,22,616.0,2022,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,35.0,25.0,21.0,27.0,37.57142857142857,15.977662979475886,38.0,14.44884876968506,36.21428571428572,12.766730904558848,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
2022-04-28,Ceviche Clásico,26,728.0,2022,4,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,22.0,24.0,27.0,58.0,37.142857142857146,16.405573965663525,38.07142857142857,14.36054576697116,36.035714285714285,12.93425581720779,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-29,Ceviche Clásico,27,756.0,2022,4,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,26.0,24.0,32.0,34.0,37.42857142857143,16.15402058165028,38.0,14.422205101855909,34.892857142857146,12.320832360393108,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-04-30,Ceviche Clásico,43,1204.0,2022,4,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,27.0,67.0,55.0,24.0,37.85714285714285,15.773697214335131,37.642857142857146,14.642441698743331,34.642857142857146,12.410313171547,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-05-01,Ceviche Clásico,83,2324.0,2022,5,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,43.0,49.0,57.0,37.0,34.42857142857143,9.897089519266745,36.785714285714285,13.879584184796595,35.32142857142857,12.325984511587468,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-05-02,Ceviche Clásico,46,1288.0,2022,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,83.0,39.0,32.0,35.0,39.285714285714285,20.693914449376077,38.642857142857146,17.9383866132301,36.96428571428572,15.271571611032687,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-05-03,Ceviche Clásico,48,1344.0,2022,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,46.0,35.0,45.0,38.0,40.285714285714285,20.846376869169124,39.642857142857146,17.9298081969111,37.35714285714285,15.36039709583704,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-05-04,Ceviche Clásico,17,476.0,2022,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,48.0,22.0,25.0,34.0,42.142857142857146,20.87605144201186,39.85714285714285,18.01647597598945,37.71428571428572,15.491591848141947,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998
2022-05-05,Ceviche Clásico,35,980.0,2022,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,17.0,26.0,24.0,48.0,41.42857142857143,21.747468380305374,39.285714285714285,18.6400254680767,37.10714285714285,15.968346665766472,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-05-06,Ceviche Clásico,38,1064.0,2022,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,35.0,27.0,24.0,37.0,42.71428571428572,20.93413707889812,40.07142857142857,18.172101549498155,36.642857142857146,15.828278223938051,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-05-07,Ceviche Clásico,53,1484.0,2022,5,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,38.0,43.0,67.0,37.0,44.285714285714285,19.947550273273265,41.07142857142857,17.595734997717162,36.67857142857143,15.830241970562575,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-08,Ceviche Clásico,28,784.0,2022,5,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,53.0,83.0,49.0,39.0,45.71428571428572,20.196652244982705,40.07142857142857,16.363487900314368,37.25,16.128247591426987,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-05-09,Ceviche Clásico,30,840.0,2022,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,28.0,46.0,39.0,13.0,37.85714285714285,12.50904434703908,38.57142857142857,16.444378444245952,36.85714285714285,16.217764118887445,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-05-10,Ceviche Clásico,15,420.0,2022,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,30.0,48.0,35.0,21.0,35.57142857142857,12.231886511043443,37.92857142857143,16.60150264614287,37.46428571428572,15.597915679505824,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-05-11,Ceviche Clásico,21,588.0,2022,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,15.0,17.0,22.0,21.0,30.857142857142858,12.97983784475706,36.5,17.69724011512265,37.25,15.871299510378732,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998
2022-05-12,Ceviche Clásico,55,1540.0,2022,5,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,21.0,35.0,26.0,27.0,31.428571428571427,12.3404098102823,36.42857142857143,17.762165000204906,37.25,15.871299510378732,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-05-13,Ceviche Clásico,29,812.0,2022,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,55.0,38.0,27.0,32.0,34.285714285714285,15.272134599920658,38.5,18.139417342860277,38.25,16.082253849783896,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-05-14,Ceviche Clásico,40,1120.0,2022,5,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,29.0,53.0,43.0,55.0,33.0,15.286159317064069,38.642857142857146,18.04953501577569,38.142857142857146,16.135340292327474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-15,Ceviche Clásico,45,1260.0,2022,5,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,40.0,28.0,83.0,57.0,31.142857142857142,13.082157969649137,38.42857142857143,18.01159577654298,37.60714285714285,15.800467141979125,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-05-16,Ceviche Clásico,40,1120.0,2022,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,45.0,30.0,46.0,32.0,33.57142857142857,13.95059309201748,35.714285714285715,12.922422798725076,37.17857142857143,15.412966093829048,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-05-17,Ceviche Clásico,52,1456.0,2022,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,40.0,15.0,48.0,45.0,35.0,14.035668847618156,35.285714285714285,12.65171664502224,37.46428571428572,15.38754220226398,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-05-18,Ceviche Clásico,22,616.0,2022,5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,52.0,21.0,17.0,25.0,40.285714285714285,12.079104350272116,35.57142857142857,13.001267900976648,37.71428571428572,15.570287808318204,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998
2022-05-19,Ceviche Clásico,41,1148.0,2022,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,22.0,55.0,35.0,24.0,40.42857142857143,11.816050423853504,35.92857142857143,12.511313561451718,37.60714285714285,15.671014256604066,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-05-20,Ceviche Clásico,38,1064.0,2022,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,41.0,29.0,38.0,24.0,38.42857142857143,9.980934205726824,36.35714285714285,12.579636431441546,38.21428571428572,15.452093572302616,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-05-21,Ceviche Clásico,29,812.0,2022,5,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,38.0,40.0,53.0,67.0,39.71428571428572,9.105205209371318,36.35714285714285,12.579636431441546,38.71428571428572,15.199554435129178,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-22,Ceviche Clásico,36,1008.0,2022,5,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,29.0,45.0,28.0,49.0,38.142857142857146,9.957050624700932,34.642857142857146,11.744767364216251,37.35714285714285,14.247064117874814,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-05-23,Ceviche Clásico,32,896.0,2022,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,36.0,40.0,30.0,39.0,36.85714285714285,9.494359227607552,35.214285714285715,11.590304777492417,36.892857142857146,14.064242249510285,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-05-24,Ceviche Clásico,45,1260.0,2022,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,32.0,52.0,15.0,35.0,35.714285714285715,9.534398874851052,35.357142857142854,11.533277223603108,36.642857142857146,14.08759445257839,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-05-25,Ceviche Clásico,57,1596.0,2022,5,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,45.0,22.0,21.0,22.0,34.714285714285715,7.739816658342793,37.5,10.165931036857982,37.0,14.170914395860796,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998
2022-05-26,Ceviche Clásico,37,1036.0,2022,5,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,57.0,41.0,55.0,26.0,39.71428571428572,9.304376850247914,40.07142857142857,10.224136493267558,38.25,14.34140599543594,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-05-27,Ceviche Clásico,45,1260.0,2022,5,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,37.0,38.0,29.0,27.0,39.142857142857146,9.335033858688336,38.785714285714285,9.291671799798104,38.642857142857146,14.14269680845464,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-05-28,Ceviche Clásico,52,1456.0,2022,5,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,45.0,29.0,40.0,43.0,40.142857142857146,9.564318610135873,39.92857142857143,8.974016215327753,39.285714285714285,14.00226739008694,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-29,Ceviche Clásico,43,1204.0,2022,5,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,52.0,36.0,45.0,83.0,43.42857142857143,9.0343260744258,40.785714285714285,9.53679974889626,39.60714285714285,14.192693179327868,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-05-30,Ceviche Clásico,23,644.0,2022,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,43.0,32.0,40.0,46.0,44.42857142857143,8.443086774735702,40.642857142857146,9.483647000999078,38.17857142857143,11.401928269111687,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-05-31,Ceviche Clásico,27,756.0,2022,5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,23.0,45.0,52.0,48.0,43.142857142857146,10.960969717267687,39.42857142857143,10.595458284743264,37.35714285714285,11.643514442445138,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-06-01,Ceviche Clásico,32,896.0,2022,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,27.0,57.0,22.0,17.0,40.57142857142857,12.46136887688168,37.642857142857146,10.41897044121652,36.60714285714285,11.608870445304872,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387
2022-06-02,Ceviche Clásico,39,1092.0,2022,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,32.0,37.0,41.0,35.0,37.0,10.376254944182234,38.35714285714285,9.572453610849552,37.142857142857146,11.00072147706108,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387
2022-06-03,Ceviche Clásico,44,1232.0,2022,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,39.0,45.0,38.0,38.0,37.285714285714285,10.403753901265397,38.21428571428572,9.544862262201278,37.285714285714285,10.99783528483587,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387
2022-06-04,Ceviche Clásico,43,1204.0,2022,6,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,44.0,52.0,29.0,53.0,37.142857142857146,10.286375640113649,38.642857142857146,9.668403279653804,37.5,11.070481270277076,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
2022-06-05,Ceviche Clásico,25,700.0,2022,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,43.0,43.0,36.0,28.0,35.857142857142854,8.53284968867511,39.642857142857146,9.311755538500224,37.142857142857146,10.707264013066204,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387
